id,cost
304,664926.3221
305,664880.4689
306,664581.4811
307,660654.0472
308,660617.8366
309,660069.7364
310,659917.9794
311,659364.5018
312,658994.2471
313,658787.4665
314,656150.7419
315,655614.6521
316,655568.4456
317,655235.8201
318,654781.1633
319,654388.6332
320,654372.9011
321,654318.2418
322,652882.0179
323,652085.2644
324,650861.8188
325,650555.6792
326,650516.6751
327,648957.6188
328,648288.885
329,648118.8608
330,647054.5935
331,646235.6594
332,646125.8009
333,646075.487
334,644449.0463
335,644513.8039
336,644258.1131
337,643511.1322
338,642695.8222
339,641782.3289
340,641772.8178
341,641882.8812
342,640935.5357
343,639673.5224
344,639435.6468
345,638915.4695
346,638610.5876
347,638332.4123
348,637601.5128
349,636885.4641
350,636800.3621
351,635686.1445
352,635641.2506
353,635575.2065
354,634728.9571
355,634450.1664
356,634144.8697
357,634171.125
358,634074.3167
359,631212.0126
360,628465.8282
361,628235.6026
362,625986.3366
363,625871.8778
364,624805.8843
365,624630.6326
366,622699.9513
367,622524.4339
368,621797.9638
369,620872.5145
370,619998.5343
371,618835.7956
372,618142.174
373,615962.1317
374,612058.1502
375,611120.8974
376,609800.9212
377,609551.5391
378,604307.2383
379,601777.2731
380,601018.7494
381,598882.8839
382,598736.3223
383,598433.0253
384,597995.9766
385,598080.5981
386,597674.1037
387,596937.3053
388,596740.3463
389,593657.3968
390,591523.1204
391,589741.6624
392,587165.9227
393,583166.3736
394,582031.61
395,581530.672
396,578152.3143
397,576489.4199
398,575742.9247
399,574956.6232
400,574268.5836
401,572922.4986
402,570013.7941
403,569279.3264
404,567434.897
405,566571.8105
406,563400.6045
407,555015.2354
408,554169.5482
409,553318.8452
410,551418.4746
411,550166.627
412,547644.6829
413,546556.4324
414,541759.973
415,537823.9904
416,533397.4911
417,532597.8988
418,531645.0469
419,531558.9643
420,531553.7346
421,528548.4535
422,527959.4809
423,524778.6589
424,522650.4197
425,521886.0518
426,519568.9197
427,518424.3186
428,516511.0133
429,516440.1716
430,514137.8341
431,510822.3671
432,509878.3732
433,509834.3488
434,509540.0677
435,509481.879
436,508064.2632
437,507774.755
438,503588.0893
439,502395.2234
440,502047.3012
441,501627.9735
442,498995.6089
443,496125.4671
444,496062.4336
445,495665.5562
446,491105.0737
447,489540.7186
448,488026.2021
449,484955.0408
450,484676.416
451,484406.1008
452,484191.7009
453,827865.2123
454,824842.7634
455,811962.7796
456,753655.6865
457,752153.153
458,704628.0285
459,690259.6806
460,677271.8025
461,668242.8733
462,662818.9434
463,661651.9893
464,660904.6698
465,655897.6981
466,647897.2479
467,646026.378
468,643251.7272
469,642943.9062
470,642105.5579
471,641031.8059
472,638982.7235
473,635051.9652
474,633408.3991
475,631797.5352
476,630956.7302
477,616421.9452
478,611650.8516
479,598994.3152
480,582734.0712
481,580116.3607
482,576488.3645
483,565036.1602
484,561286.0992
485,541351.0129
486,540497.6758
487,512374.7644
488,498843.4632
489,490562.9435
490,483618.4156
491,483347.144
492,482992.3752
493,482432.0055
494,479026.2801
495,478543.641
496,477364.3804
497,477039.6284
498,474994.4469
499,471205.1906
500,469138.9225
501,467718.4745
502,464071.2335
503,461660.0655
504,459372.9673
505,458373.5975
506,453571.4217
507,451768.3617
508,450945.2017
509,447741.9635
510,438772.5664
511,437857.1614
512,437508.062
513,432639.8178
514,430324.2323
515,423568.1486
516,420980.6504
517,419709.4818
518,417964.8788
519,416727.5379
520,414070.0879
521,413231.9652
522,411516.5767
523,411244.6614
524,411023.4111
525,407012.8418
526,404665.7988
527,404424.857
528,403212.2684
529,402779.232
530,401340.2598
531,399325.6966
532,398373.0726
533,398142.8195
534,396819.8803
535,395970.9384
536,395732.9978
537,394766.77
538,392902.3047
539,392428.9871
540,391133.0061
541,390986.0301
542,388909.1047
543,384995.5498
544,384832.5473
545,384274.33
546,382446.9663
547,382197.7659
548,382007.7891
549,382041.1029
550,379000.9261
551,377519.1744
552,376863.739
553,376091.6648
554,373017.3935
555,371461.9005
556,371152.8354
557,370156.7209
558,369408.3036
559,368851.5595
560,368623.0926
561,367961.6229
562,366136.7072
563,363984.9349
564,363538.5913
565,362725.4526
566,359271.2427
567,358937.2915
568,358586.7555
569,355998.5134
570,354437.8713
571,350005.0134
572,349834.1691
573,347113.5915
574,346746.3053
575,345446.7701
576,344818.5827
577,344762.6357
578,342987.7515
579,342615.5189
580,341622.4631
581,341433.5831
582,341233.3982
583,340694.2976
584,339345.2862
585,336549.8175
586,336393.4952
587,336091.5718
588,335574.1843
589,335173.1965
590,334772.7536
591,332847.624
592,331947.9583
593,331834.2731
594,330889.7602
595,330216.245
596,329168.5443
597,328903.8582
598,328470.5959
599,328071.7663
600,327666.2999
601,327437.2656
602,326842.9533
603,326657.4173
604,325569.3637
605,325584.0039
606,452429.0297
607,428120.293
608,396599.8463
609,393454.3799
610,350695.2524
611,483621.9787
612,481859.9889
613,481419.9397
614,480869.9949
615,477897.0059
616,477401.7016
617,477296.8579
618,473610.9195
619,473328.7168
620,471323.3629
621,469988.7295
622,469724.6305
623,469462.2279
624,469098.978
625,464187.1931
626,463826.6163
627,461347.8805
628,458707.8911
629,455777.2142
630,450296.9398
631,449116.3291
632,448276.6462
633,447704.4006
634,446266.3978
635,445585.9048
636,445115.7543
637,444318.4445
638,441820.085
639,441260.9073
640,440145.2588
641,439169.748
642,437990.0731
643,435816.3859
644,430364.8278
645,429911.1487
646,428267.8972
647,427789.8595
648,425449.257
649,418489.662
650,417748.1005
651,417120.7413
652,416697.1351
653,415707.3436
654,415605.0766
655,414771.2381
656,413887.1134
657,412769.5344
658,412525.1355
659,411362.4086
660,410441.1949
661,410427.1005
662,409457.1969
663,408309.1601
664,407962.3155
665,407511.4126
666,406628.1388
667,405840.5781
668,404692.6534
669,404411.7178
670,404023.5972
671,403954.7226
672,403532.8584
673,403513.2394
674,403325.0978
675,402610.4758
676,402125.1935
677,401869.3971
678,401658.9847
679,400665.4186
680,399657.8127
681,399625.7694
682,399644.4417
683,399600.4803
684,398854.3081
685,398258.7148
686,398083.2985
687,397918.0634
688,397706.352
689,397280.4948
690,396762.1511
691,396519.7896
692,396322.561
693,396272.6728
694,395850.5455
695,395321.9859
696,394927.3286
697,394828.3259
698,393787.9298
699,393126.3508
700,392646.4123
701,392569.5993
702,391912.0694
703,391711.6493
704,390608.5014
705,389972.8447
706,389906.8316
707,389071.0749
708,388683.0723
709,214185.6135
710,387288.3313
711,387140.2244
712,387010.8664
713,385915.663
714,385742.3539
715,385866.9921
716,385247.4432
717,384866.6393
718,384682.2115
719,384563.6311
720,382597.1761
721,382112.4621
722,380137.5058
723,380048.2188
724,379993.5855
725,379706.5777
726,379448.5423
727,378443.2549
728,378334.5488
729,375605.2658
730,373244.7803
731,369693.5191
732,369564.9156
733,369133.1248
734,368271.9323
735,365576.498
736,363797.8188
737,362448.9774
738,361594.1526
739,360822.8966
740,360669.3197
741,360733.4831
742,360463.709
743,359115.1056
744,357615.2756
745,357529.2671
746,356892.8683
747,355724.1989
748,354888.581
749,353621.9902
750,353524.9034
751,352571.7083
752,352397.5578
753,351855.8399
754,351471.8903
755,350062.3076
756,346982.7327
757,346700.1842
758,346388.9925
759,345806.1181
760,345241.8413
761,344855.5747
762,344429.4082
763,343389.5522
764,342345.3434
765,342023.8209
766,341378.1173
767,340141.1614
768,340175.6318
769,339433.2458
770,339341.5536
771,337794.6392
772,335975.0074
773,334938.7546
774,333565.9708
775,333397.5729
776,333327.0557
777,332958.3672
778,332752.6485
779,332441.2475
780,332381.5298
781,331784.4028
782,330179.8785
783,330016.7737
784,329875.4197
785,329732.8877
786,329596.7504
787,327108.4138
788,326873.8985
789,326688.156
790,326404.7298
791,326104.1739
792,325680.387
793,324919.2931
794,476538.6474
795,459555.7781
796,457144.4985
797,445941.0157
798,436703.1939
799,424961.6317
800,415843.6955
801,410115.4635
802,409646.0735
803,407204.2756
804,406685.1617
805,399898.4635
806,399480.0601
807,390576.5792
808,384367.6776
809,384377.0484
810,383696.34
811,378549.6018
812,378681.8234
813,373814.8588
814,372257.0525
815,370391.5578
816,358112.1321
817,356713.5066
818,356684.6128
819,351306.9523
820,346063.6285
821,341762.0216
822,341364.0435
823,335818.521
824,330389.8184
825,328282.504
826,327035.0667
827,325435.4018
828,324062.201
829,323748.7829
830,323304.545
831,323188.8929
832,323013.3378
833,322494.0021
834,322532.324
835,322372.9006
836,321845.5464
837,321673.2394
838,321205.3787
839,320890.8269
840,320171.0523
841,319915.743
842,318746.0613
843,318477.7847
844,318020.6157
845,317954.3736
846,317128.5603
847,316638.0001
848,316619.2955
849,316300.0505
850,316269.5495
851,315566.3156
852,313706.0546
853,313142.673
854,312669.497
855,311842.4774
856,311769.6256
857,311208.3078
858,310334.2897
859,310068.833
860,310045.2912
861,309091.5548
862,308946.8293
863,308860.4316
864,308190.999
865,307947.8266
866,306543.4309
867,305940.8253
868,304962.7895
869,303797.466
870,301548.0371
871,300537.0842
872,299979.275
873,299054.0084
874,298977.6421
875,297780.0148
876,296440.427
877,296352.5402
878,294768.2972
879,294355.996
880,293222.199
881,292349.3447
882,291544.7263
883,290706.4594
884,289622.274
885,288937.7949
886,288246.2615
887,285844.7598
888,285836.0634
889,285036.1287
890,285025.8924
891,284444.9055
892,284250.0125
893,282804.4008
894,282193.9249
895,282004.2812
896,281232.0417
897,280591.3103
898,279333.4392
899,279190.2088
900,278725.4114
901,277486.9253
902,276098.005
903,275280.8765
904,272812.2196
905,272363.6959
906,272297.2096
907,272270.288
908,271285.0881
909,270255.9618
910,269549.5258
911,268596.4389
912,267502.3388
913,267473.4436
914,266950.5756
915,266332.7629
916,265661.1262
917,265496.1315
918,260994.6441
919,260705.5054
920,260359.4054
921,259328.4391
922,259016.6724
923,258406.069
924,256531.9187
925,256430.0731
926,255688.3849
927,255545.8905
928,253599.5527
929,252472.7814
930,252418.3187
931,251728.0074
932,251233.0253
933,251236.5999
934,249678.1572
935,249526.48
936,247886.9618
937,247197.867
938,246760.4091
939,245825.0696
940,245320.8929
941,244764.9902
942,244227.4486
943,244151.2387
944,243899.8485
945,243843.5706
946,243723.5224
947,243575.3198
948,242979.1767
949,242563.7207
950,242603.1871
951,242487.4753
952,241391.5116
953,240975.5965
954,240490.7932
955,240342.8352
956,240070.0021
957,277398.8997
958,324513.0373
959,324128.0413
960,323989.4093
961,323715.3409
962,323485.9574
963,322815.7592
964,322732.7906
965,322183.8529
966,322170.5592
967,322138.7358
968,321192.738
969,321183.5753
970,321026.2991
971,320478.2321
972,320312.288
973,319625.5057
974,319596.8722
975,319468.124
976,319336.0006
977,319007.4398
978,318947.6288
979,318237.4512
980,317978.1412
981,317982.8938
982,317246.5659
983,317138.2286
984,316993.939
985,316546.8492
986,315587.8075
987,315301.5945
988,314216.0404
989,314012.3399
990,312732.025
991,312519.5609
992,311349.385
993,311230.2141
994,310929.8859
995,310569.2688
996,309918.358
997,309708.04
998,308875.8396
999,308576.1367
1000,307924.2478
1001,307262.6052
1002,307075.167
1003,306902.786
1004,306747.4543
1005,306189.0217
1006,305376.3031
1007,304160.6595
1008,303995.9138
1009,302066.6121
1010,302030.468
1011,301748.0438
1012,301294.278
1013,300077.0887
1014,299764.6581
1015,299366.0608
1016,298942.7075
1017,298817.5677
1018,298361.0073
1019,297884.4901
1020,297241.241
1021,296963.2063
1022,296875.3707
1023,296909.5828
1024,295049.4555
1025,294448.1473
1026,293953.6362
1027,293458.7689
1028,293510.3595
1029,292986.8361
1030,291768.9571
1031,291284.6672
1032,291202.7196
1033,290419.0781
1034,290142.2356
1035,290065.3015
1036,289321.9975
1037,289268.212
1038,287917.5018
1039,287197.5158
1040,285920.687
1041,285619.1536
1042,285409.1936
1043,285485.4631
1044,283946.792
1045,282535.0911
1046,282158.7332
1047,281520.5827
1048,282127.4429
1049,280211.2892
1050,279854.9988
1051,278959.2486
1052,278949.1981
1053,278220.9709
1054,275749.6699
1055,275388.5402
1056,274980.7356
1057,274898.567
1058,274674.4595
1059,273800.7942
1060,273532.4541
1061,272382.8542
1062,272050.9583
1063,271117.5404
1064,270846.2973
1065,270015.2891
1066,269989.6431
1067,270104.7875
1068,269923.2431
1069,268092.0727
1070,267155.8342
1071,266821.5352
1072,266162.9296
1073,266057.2095
1074,265863.0274
1075,265537.0993
1076,264880.7747
1077,264766.8687
1078,264839.4756
1079,264637.7138
1080,263940.6686
1081,263922.7989
1082,263745.3394
1083,263661.382
1084,263131.3378
1085,262139.4252
1086,261662.1924
1087,261285.0783
1088,261158.8812
1089,260793.6357
1090,260523.5275
1091,260358.3489
1092,259843.8892
1093,259090.612
1094,259101.6689
1095,258390.3301
1096,257954.7696
1097,257744.5234
1098,257692.0498
1099,256406.8182
1100,256421.6479
1101,256334.3713
1102,255611.2357
1103,254761.4325
1104,254385.7655
1105,254213.0148
1106,254016.2544
1107,253725.3066
1108,253576.6715
1109,253466.5949
1110,253140.4134
1111,253062.252
1112,252755.2939
1113,252459.1936
1114,252026.9966
1115,251327.5678
1116,251076.9782
1117,251012.4375
1118,250833.2185
1119,250701.9742
1120,249791.542
1121,249511.7619
1122,248769.4149
1123,248546.8006
1124,247294.5517
1125,246909.609
1126,246671.1323
1127,246626.4453
1128,245957.5996
1129,245857.9004
1130,244724.9745
1131,244481.1353
1132,244485.9374
1133,244458.4586
1134,244253.4762
1135,243991.0851
1136,244022.9706
1137,243662.946
1138,243550.4708
1139,243303.4369
1140,242920.1366
1141,242642.0785
1142,240770.3067
1143,240763.3273
1144,240677.1288
1145,240473.1607
1146,324070.2974
1147,323904.3752
1148,323366.8984
1149,323189.4103
1150,321651.7878
1151,320744.9511
1152,320734.8892
1153,320378.8805
1154,317684.787
1155,317388.2552
1156,316027.8012
1157,312857.4945
1158,312728.0023
1159,309304.7985
1160,302141.1866
1161,296499.5693
1162,295637.8502
1163,294455.4492
1164,291541.2536
1165,289274.5805
1166,285855.7023
1167,284498.3702
1168,280295.8966
1169,280143.8501
1170,274601.7127
1171,273579.4633
1172,272687.2132
1173,269854.2683
1174,267312.8441
1175,261518.4349
1176,260351.9453
1177,259152.6317
1178,257410.0601
1179,253847.0204
1180,249146.911
1181,246130.5321
1182,244954.5542
1183,243127.2452
1184,240574.6605
1185,238872.433
1186,238743.5818
1187,237600.0801
1188,236878.746
1189,236465.0592
1190,236311.7251
1191,236292.7636
1192,235739.5602
1193,235404.8268
1194,234972.7885
1195,234858.4487
1196,234762.2866
1197,233960.0716
1198,233447.2114
1199,232881.4566
1200,232836.9391
1201,232637.5361
1202,231112.0608
1203,229343.9571
1204,228791.5022
1205,228732.1834
1206,228465.3887
1207,227109.7499
1208,226920.2063
1209,226092.8148
1210,225656.7133
1211,224081.4736
1212,223991.3448
1213,223975.0024
1214,223359.6594
1215,222699.8061
1216,222445.8096
1217,221933.6383
1218,222143.6942
1219,221710.2993
1220,221223.2928
1221,220832.8203
1222,220719.5124
1223,220625.5885
1224,220214.7238
1225,219513.161
1226,218820.6424
1227,218312.7412
1228,217386.9938
1229,216150.7853
1230,215678.2037
1231,215450.0703
1232,215336.8255
1233,214838.5085
1234,213332.4346
1235,213201.3302
1236,213149.4179
1237,212466.4445
1238,211866.2482
1239,211634.0085
1240,210851.2224
1241,210678.3714
1242,210262.8278
1243,209876.2086
1244,208975.2871
1245,208724.608
1246,208179.9147
1247,207981.934
1248,207865.0909
1249,207606.052
1250,207367.0861
1251,206869.5646
1252,206432.8138
1253,206079.722
1254,205712.0715
1255,205598.865
1256,205381.0731
1257,205302.5631
1258,204940.0344
1259,204493.8315
1260,204129.0598
1261,203988.9515
1262,203781.3142
1263,203213.7309
1264,203006.0101
1265,202979.691
1266,202846.41
1267,202699.9122
1268,202423.4123
1269,202224.1224
1270,202031.112
1271,202033.3431
1272,201879.2955
1273,201829.0049
1274,201691.7706
1275,201529.1593
1276,201384.5031
1277,201172.2495
1278,200763.5292
1279,200398.0256
1280,200381.2545
1281,200187.0425
1282,222813.0538
1283,201912.4961
1284,239763.0438
1285,239441.1259
1286,238916.612
1287,238759.9088
1288,238664.2499
1289,238567.6716
1290,238131.6404
1291,238256.2105
1292,237986.0747
1293,237337.3636
1294,237285.0863
1295,237235.9974
1296,236932.7031
1297,236731.5611
1298,235815.1013
1299,235464.7326
1300,234922.4729
1301,234344.3079
1302,234459.6863
1303,233935.547
1304,233694.6336
1305,233419.4006
1306,233053.2796
1307,233035.4677
1308,231737.3193
1309,231746.3191
1310,230632.4378
1311,230523.8224
1312,230000.7345
1313,229434.6201
1314,228797.2904
1315,228477.803
1316,228053.9509
1317,227937.0548
1318,227518.081
1319,227501.2557
1320,227442.9841
1321,227169.3782
1322,225793.6895
1323,225268.6889
1324,224895.5186
1325,224591.7635
1326,223587.8679
1327,223180.5076
1328,222693.1443
1329,222607.1382
1330,221740.3425
1331,221595.6717
1332,221581.8779
1333,221491.6492
1334,221343.1515
1335,220878.0747
1336,219913.4506
1337,219614.1435
1338,218857.6997
1339,218541.0288
1340,218471.8123
1341,217692.1899
1342,217353.3541
1343,216555.4225
1344,216468.8839
1345,216453.7381
1346,216381.2055
1347,216172.1723
1348,215811.5394
1349,215731.6338
1350,215588.5307
1351,215543.7613
1352,215481.2759
1353,215424.2586
1354,215434.8381
1355,215291.0693
1356,214743.5714
1357,214420.6163
1358,214345.0145
1359,213821.3911
1360,213388.7483
1361,213156.1907
1362,213121.0449
1363,212806.1394
1364,212668.6817
1365,212093.8273
1366,211900.8335
1367,211805.85
1368,211676.0985
1369,211178.6642
1370,211028.8237
1371,211020.7767
1372,210983.3907
1373,210530.1273
1374,210353.512
1375,210231.4761
1376,210374.882
1377,210201.0787
1378,210180.2408
1379,209969.382
1380,209780.8346
1381,209589.1735
1382,209518.0009
1383,209474.6389
1384,209250.6558
1385,209140.775
1386,209120.5613
1387,208702.8123
1388,208307.0538
1389,208256.9787
1390,208247.7062
1391,208142.3427
1392,207984.0413
1393,207802.2608
1394,207582.3802
1395,207323.3935
1396,206940.6528
1397,206449.6046
1398,206117.6519
1399,205524.8475
1400,205511.7996
1401,205372.6768
1402,204819.9057
1403,204754.6387
1404,204486.3802
1405,204331.975
1406,203834.4257
1407,203116.5178
1408,203058.173
1409,203018.4625
1410,202736.4687
1411,202732.0529
1412,202436.7324
1413,202070.9381
1414,201957.3216
1415,201908.0097
1416,201469.914
1417,201491.4245
1418,201357.4302
1419,201378.1107
1420,200903.6517
1421,200663.2165
1422,200616.1877
1423,200608.386
1424,200437.3831
1425,200100.8083
1426,199996.7496
1427,200026.4692
1428,238831.6747
1429,236806.0913
1430,234922.7215
1431,234976.3654
1432,230150.0087
1433,227868.0884
1434,220550.2576
1435,220039.2361
1436,219193.9598
1437,215167.0434
1438,214237.8178
1439,213834.8011
1440,211115.2624
1441,208875.0063
1442,208625.0633
1443,206861.5579
1444,205496.3402
1445,205200.3145
1446,204269.4515
1447,204242.1931
1448,201973.2429
1449,200752.924
1450,200044.034
1451,189934.9529
1452,199877.433
1453,198549.4518
1454,197090.3946
1455,196840.0074
1456,196221.5737
1457,196217.8453
1458,195141.0366
1459,193366.4062
1460,192554.4833
1461,192289.6226
1462,192113.2528
1463,191914.9317
1464,191765.0521
1465,191575.917
1466,191599.9912
1467,191316.4366
1468,189848.5503
1469,189247.9181
1470,189195.9321
1471,189159.7283
1472,188615.3043
1473,187733.8205
1474,187445.401
1475,187339.4838
1476,196630.2164
1477,196373.7524
1478,187691.6378
1479,199894.0456
1480,199889.929
1481,199756.64
1482,199634.8977
1483,199510.0214
1484,199308.8833
1485,199177.5721
1486,198915.1649
1487,198845.9552
1488,198827.9053
1489,198829.5517
1490,198716.1753
1491,198597.7323
1492,198366.3509
1493,198067.5813
1494,198034.6549
1495,198001.2975
1496,197799.0606
1497,197327.2344
1498,197007.6939
1499,196892.2998
1500,196890.0649
1501,196545.5338
1502,196537.287
1503,195996.9237
1504,195449.7701
1505,195277.2107
1506,194793.6679
1507,194680.1877
1508,194348.2376
1509,194229.1828
1510,194045.2055
1511,193988.2939
1512,193707.3823
1513,193622.9598
1514,193664.5344
1515,193468.7551
1516,193385.6936
1517,193191.5851
1518,193055.6477
1519,192840.7953
1520,192310.7476
1521,192311.3069
1522,191675.5303
1523,191654.5193
1524,191482.1209
1525,191482.5633
1526,191130.3262
1527,191111.5618
1528,190838.7549
1529,190705.4631
1530,190503.7692
1531,190247.2686
1532,189895.3663
1533,189745.3464
1534,189660.671
1535,189335.5265
1536,189245.497
1537,189186.8061
1538,189095.7843
1539,188755.9646
1540,188479.0923
1541,188368.8999
1542,188299.4876
1543,188259.1584
1544,187853.2444
1545,187824.2988
1546,187615.3108
1547,186963.4206
1548,186713.0931
1549,186740.6152
1550,200002.8714
1551,199821.0371
1552,199704.5123
1553,197498.2201
1554,197497.7712
1555,196955.5762
1556,195995.9871
1557,194517.3836
1558,193993.1367
1559,193366.9138
1560,192906.3635
1561,192295.6529
1562,191741.6543
1563,189097.7777
1564,189059.5521
1565,188916.6318
1566,187201.6887
1567,186864.8735
1568,177400.442
1569,186453.463
1570,186434.8471
1571,185969.9476
1572,185765.2046
1573,185695.7195
1574,185136.3267
1575,184605.5696
1576,184451.7062
1577,184004.5836
1578,183780.9461
1579,182830.4321
1580,182506.8746
1581,182254.3322
1582,181371.105
1583,181224.2936
1584,180308.492
1585,179905.4126
1586,179068.3354
1587,178387.7058
1588,177977.4384
1589,177998.4565
1590,177658.5098
1591,177163.9073
1592,175979.1919
1593,175946.0276
1594,175771.1016
1595,175716.0314
1596,174660.1805
1597,173582.8736
1598,173432.7913
1599,173335.4602
1600,173328.1142
1601,172800.904
1602,172603.4804
1603,171978.2226
1604,171575.102
1605,171255.107
1606,171258.7752
1607,169025.2003
1608,169007.2937
1609,169038.5419
1610,167571.6904
1611,166835.7773
1612,166390.9533
1613,166106.8576
1614,165961.1976
1615,165570.7491
1616,164951.3601
1617,164711.4783
1618,164476.4488
1619,164441.104
1620,164411.0014
1621,163893.5383
1622,163865.9862
1623,163794.8461
1624,162973.7098
1625,162929.1686
1626,162834.4151
1627,162682.9779
1628,181006.7923
1629,179137.8756
1630,172879.8497
1631,186490.2798
1632,186538.7831
1633,186255.2007
1634,186172.6282
1635,185833.5942
1636,185341.8434
1637,184933.3844
1638,184766.9036
1639,184164.2021
1640,183697.4673
1641,183260.1548
1642,183165.9093
1643,182914.2112
1644,182850.9188
1645,182572.5237
1646,182556.8338
1647,182476.0107
1648,182320.0041
1649,182273.9328
1650,182090.9095
1651,181959.3027
1652,181570.2628
1653,181492.7727
1654,181303.657
1655,181268.4402
1656,181153.2772
1657,180984.8783
1658,181005.4632
1659,180694.6619
1660,180298.4096
1661,180246.1517
1662,180149.5095
1663,179998.4738
1664,179762.0771
1665,179707.2319
1666,179696.7399
1667,179475.9979
1668,179308.611
1669,179136.2583
1670,179024.4406
1671,178659.916
1672,178577.1413
1673,178634.5871
1674,178202.808
1675,178065.2099
1676,177631.1523
1677,177353.5024
1678,177267.644
1679,177052.5318
1680,176822.312
1681,176697.9711
